StartDate,EndDate,Duration,Latitude,Longitude,Age,Sex,Race,ruralurban,Religion,Socioeconomic,workhours,Remote,Relationship_status,Relationship_qual,FOMO_1,FOMO_2,FOMO_3,FOMO_4,FOMO_5,FOMO_6,FOMO_7,FOMO_8,FOMO_9,FOMO_10,FOMO_11,socialhours,posting,social_likes,socialeffort,irl,socialengage,socialinfo,familyclose,friendclose,community,Anxiety,valued_1,valued_2,valued_3,valued_4,FOMO
2024-04-02T07:06:06Z,2024-04-02T07:09:40Z,214,33.5637,-84.2112,31,Female,White,Suburb,0,28,34,Remote,Single,NA,1,1,1,1,2,1,1,1,1,1,3,1.5,0,50,20,0,0,Hobbies,5,1,0,30,40,50,80,50,1.1
2024-04-02T07:02:21Z,2024-04-02T07:09:43Z,441,27.257,-80.4687,29,Not stated,White,Urban,0,25,40,Remote,Single,NA,2,2,1,1,5,1,3,2,5,1,2,2,7,10,25,0,1,Global news,2,4,60,70,80,80,0,94,2.3
2024-04-02T07:06:06Z,2024-04-02T07:09:45Z,218,39.811,-79.3607,45,Female,White,Rural,100,21,46,In person,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,1,2,30,20,91,0,Family,4,2,50,0,100,100,100,100,1
2024-04-02T07:03:17Z,2024-04-02T07:09:46Z,388,26.1481,-80.2088,43,Male,Black,Urban,4,170,50,Remote,Single,NA,2,2,1,1,3,1,2,1,2,1,2,4.5,1,30,27,95,4,Global news,2,2,10,37,65,90,80,30,1.6
2024-04-02T07:05:01Z,2024-04-02T07:09:46Z,284,39.5892,-105.1359,30,Female,Asian,Suburb,0,130,40,Remote,Dating,5,3,2,3,3,3,4,4,2,3,3,4,3,0,0,9,30,3,Hobbies,10,4,0,22,93,84,85,33,3
2024-04-02T07:07:07Z,2024-04-02T07:09:48Z,160,45.5499,-122.4439,67,Female,White,Suburb,22,97,0,Do not work,Partnered,5,1,1,2,1,2,1,2,1,2,2,2,1.1,1,29,83,100,0,Family,8,6,1,1,96,98,96,96,1.5
2024-04-02T07:06:49Z,2024-04-02T07:09:49Z,179,29.5277,-95.4573,42,Female,Black,Suburb,92,76,22,In person,Partnered,5,2,2,1,1,3,1,1,3,1,1,1,4.8,3,10,40,72,4,Celebrities,5,4,8,17,95,84,7,33,1.6
2024-04-02T07:06:10Z,2024-04-02T07:09:50Z,220,40.7123,-74.0068,52,Male,White,Suburb,75,194,41,In person,Partnered,4,2,2,2,1,2,3,2,1,3,1,1,1,0,0,1,10,1,Friends,6,4,23,4,88,71,81,35,1.9
2024-04-02T07:07:14Z,2024-04-02T07:09:51Z,156,34.11,-117.2955,42,Male,White,Suburb,28,74,30,Remote,Partnered,5,1,1,1,1,2,1,2,2,1,2,2,2,5,30,57,60,5,Hobbies,3,10,23,70,77,72,81,70,1.4
2024-04-02T07:04:50Z,2024-04-02T07:09:51Z,301,41.8874,-87.6318,37,Male,White,Suburb,14,200,47,In person,Partnered,5,4,2,4,3,1,4,2,2,2,1,1,1.4,8,20,17,18,2,Friends,12,11,22,15,85,66,40,20,2.5
2024-04-02T07:06:18Z,2024-04-02T07:09:54Z,215,40.9958,-80.3264,26,Male,White,Suburb,0,55,0,Do not work,Single,NA,1,1,1,1,4,2,1,1,1,1,1,5,2,15,20,25,0,National news,2,5,10,50,100,80,50,10,1.4
2024-04-02T07:03:44Z,2024-04-02T07:09:55Z,370,39.1918,-96.5818,25,Male,Black,Urban,73,101,33,In person,Dating,4,3,3,4,4,3,3,3,3,4,3,4,2,7,23,12,25,3,Celebrities,2,6,6,56,77,50,52,34,3.3
2024-04-02T07:06:17Z,2024-04-02T07:09:55Z,218,33.078,-97.0673,70,Male,White,Rural,100,59,0,Do not work,Partnered,4,1,1,1,1,2,3,1,1,1,1,1,1,0,0,0,0,0,National news,2,3,30,0,60,51,0,0,1.3
2024-04-02T07:03:19Z,2024-04-02T07:09:55Z,396,42.3255,-83.0415,21,Male,Black,Urban,51,40,0,Do not work,Single,NA,3,3,4,1,2,3,4,2,4,2,4,3,0,4,9,9,2,Hobbies,3,8,5,29,30,17,0,19,2.8
2024-04-02T07:06:24Z,2024-04-02T07:09:56Z,212,40.2692,-80.1611,42,Male,White,Suburb,15,65,40,Remote,Single,NA,1,1,1,1,2,1,2,1,2,1,2,0.2,0,0,50,10,0,National news,10,15,60,20,60,60,60,50,1.3
2024-04-02T07:05:38Z,2024-04-02T07:09:58Z,259,40.6564,-73.6754,33,Female,White,Suburb,9,90,10,Remote,Partnered,5,3,3,1,1,1,2,2,2,2,1,2,4,3,35,25,90,3,Family,6,4,0,30,50,60,0,40,1.8
2024-04-02T07:04:28Z,2024-04-02T07:09:58Z,330,38.4203,-81.9947,35,Female,White,Rural,10,26,25,Remote,Single,NA,3,2,1,1,2,1,1,2,3,2,1,1,3,10,1,1,4,Family,2,1,15,69,50,10,2,1,1.8
2024-04-02T07:04:53Z,2024-04-02T07:09:58Z,305,26.348,-80.1498,29,Male,White,Suburb,100,150,32,In person,Partnered,5,1,1,1,1,1,1,1,1,1,1,2,2.5,7,31,17,8,5,National news,3,7,78,0,57,28,24,23,1
2024-04-02T07:05:50Z,2024-04-02T07:09:58Z,247,33.6276,-112.0511,36,Female,White,Urban,0,132,30,In person,Dating,5,2,2,1,1,1,1,1,2,2,1,2,2,1,6,34,20,1,Family,5,3,0,29,100,100,100,11,1.4
2024-04-02T07:07:17Z,2024-04-02T07:09:59Z,162,43.2014,-70.8824,46,Male,White,Urban,16,149,40,In person,Partnered,5,1,1,1,1,3,1,2,1,2,1,1,2,5,40,33,4,1,Local news,7,4,8,18,100,100,100,100,1.4
2024-04-02T07:03:38Z,2024-04-02T07:10:00Z,381,40.8422,-89.6402,42,Female,White,Suburb,5,59,18,In person,Single,NA,1,1,1,1,2,1,2,1,2,1,2,0.5,1,3,1,60,0,Global news,1,3,1,60,50,92,73,8,1.3
2024-04-02T07:05:54Z,2024-04-02T07:10:01Z,247,36.1958,-94.2143,42,Male,Black,Suburb,70,70,40,In person,Partnered,5,1,1,1,1,2,1,1,1,1,1,1,3,3,8,20,40,1,Friends,7,4,10,0,98,98,89,50,1.1
2024-04-02T07:07:23Z,2024-04-02T07:10:01Z,157,34.043,-117.7556,27,Male,Asian,Urban,7,37,41,In person,Dating,5,2,3,2,1,2,2,2,2,3,1,2,0.9,1,14,7,92,1,Friends,8,10,9,55,69,71,63,24,2
2024-04-02T07:07:03Z,2024-04-02T07:10:01Z,178,39.7142,-84.1309,42,Male,White,Suburb,51,14,48,In person,Single,NA,1,1,1,1,1,2,3,1,2,1,3,0.4,0,0,0,85,1,National news,1,1,0,22,15,37,2,1,1.4
2024-04-02T07:05:52Z,2024-04-02T07:10:02Z,250,33.9349,-84.3922,26,Female,Asian,Suburb,0,65,10,Remote,Partnered,4,3,3,3,2,4,4,4,2,2,2,4,3,0,7,48,80,3,Friends,1,1,78,51,53,10,5,0,2.9
2024-04-02T07:06:38Z,2024-04-02T07:10:02Z,204,34.0389,-84.3826,52,Male,White,Suburb,0,68,45,In person,Single,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Hobbies,0,3,25,20,50,25,80,10,1
2024-04-02T07:06:20Z,2024-04-02T07:10:03Z,222,28.6841,-81.2812,65,Female,White,Suburb,20,79,0,Do not work,Partnered,5,1,1,1,1,3,1,1,1,2,1,1,1.3,0,0,0,10,1,Hobbies,7,2,0,14,71,57,0,56,1.3
2024-04-02T07:03:16Z,2024-04-02T07:10:04Z,407,45.1181,-93.3078,40,Male,Asian,Suburb,10,50,40,In person,Partnered,5,5,5,1,1,4,5,1,1,5,5,5,3,0,20,0,100,6,Celebrities,2,2,0,70,10,70,80,0,3.3
2024-04-02T07:07:26Z,2024-04-02T07:10:04Z,158,38.1385,-92.6654,50,Female,White,Rural,15,125,30,Remote,Partnered,4,2,2,2,2,2,1,3,1,3,2,3,1,2,29,19,80,1,Friends,11,5,41,17,78,61,80,62,2
2024-04-02T07:02:50Z,2024-04-02T07:10:05Z,434,45.0636,-93.2985,35,Male,Hispanic,Urban,91,50,40,In person,Partnered,4,1,1,1,1,1,1,2,1,1,1,1,3,2,8,3,80,1,National news,1,2,0,18,50,90,52,51,1.1
2024-04-02T07:00:40Z,2024-04-02T07:10:07Z,567,28.5981,-81.3515,43,Male,Black,Urban,100,120,40,In person,Partnered,5,1,1,1,1,5,4,5,5,4,5,1,4,20,100,100,30,8,National news,15,20,100,3,100,100,100,100,3.2
2024-04-02T07:07:13Z,2024-04-02T07:10:07Z,174,36.8558,-76.0042,51,Female,Black,Suburb,100,84,50,In person,Single,NA,1,1,1,1,1,1,3,4,3,1,1,2,12,51,61,40,5,Celebrities,5,4,24,1,81,86,79,89,1.7
2024-04-02T07:04:57Z,2024-04-02T07:10:07Z,310,28.5531,-81.7597,39,Female,White,Suburb,0,60,0,Do not work,Partnered,5,1,1,1,1,2,2,2,1,2,1,2,3,1,6,15,60,4,Global news,1,2,0,25,60,70,70,70,1.4
2024-04-02T07:06:46Z,2024-04-02T07:10:08Z,202,40.6598,-73.6371,32,Male,White,Suburb,0,145,10,In person,Single,NA,1,1,1,1,3,1,2,1,2,3,4,4,20,10,25,0,3,Hobbies,3,1,0,75,70,2,50,50,1.6
2024-04-02T07:01:53Z,2024-04-02T07:10:09Z,496,39.2454,-84.2537,47,Female,White,Suburb,0,117,45,In person,Partnered,1,1,1,1,1,2,1,1,1,1,1,1,0.1,0,1,1,100,0,Family,2,3,26,62,60,70,82,72,1.1
2024-04-02T07:06:57Z,2024-04-02T07:10:12Z,195,40.009,-76.3631,28,Female,White,Suburb,79,68,70,In person,Dating,5,3,1,1,1,1,1,3,1,1,1,4,4,0,0,0,26,1,Friends,3,0,2,30,100,61,41,17,1.4
2024-04-02T07:04:59Z,2024-04-02T07:10:13Z,314,33.6432,-83.9681,40,Male,White,Suburb,0,58,45,Remote,Partnered,5,2,2,2,1,3,1,2,1,2,1,1,1.5,2,10,20,35,2,Global news,3,2,0,5,75,70,65,80,1.7
2024-04-02T07:07:35Z,2024-04-02T07:10:13Z,157,32.7203,-117.1552,31,Male,Multiracial,Suburb,30,90,40,In person,Partnered,4,3,3,3,3,3,2,3,1,2,2,3,1,0,0,0,85,1,Sports,2,2,0,75,50,50,50,50,2.5
2024-04-02T07:01:41Z,2024-04-02T07:10:16Z,514,33.5225,-111.9078,39,Female,Black,Suburb,75,83,40,In person,Partnered,5,1,1,1,2,4,1,2,2,2,1,2,4,15,75,65,50,3,Family,10,8,70,35,95,90,90,79,1.7
2024-04-02T07:02:09Z,2024-04-02T07:10:17Z,487,34.0544,-118.2441,23,Female,Black,Urban,3,88,40,Remote,Dating,4,3,1,1,1,4,3,2,2,1,2,3,3.9,0,4,0,39,10,Sports,4,3,40,44,91,81,85,32,2
2024-04-02T07:07:27Z,2024-04-02T07:10:17Z,170,31.2127,-82.3503,40,Male,Black,Urban,0,75,55,Remote,Partnered,5,1,1,1,1,3,1,1,1,1,1,1,3,1,15,84,87,5,Friends,1,0,3,3,0,2,100,82,1.2
2024-04-02T07:05:34Z,2024-04-02T07:10:17Z,283,39.6999,-74.2633,31,Female,Multiracial,Rural,85,74,25,Remote,Dating,5,4,4,1,1,2,1,3,4,3,4,3,3,7,45,70,3,2,Hobbies,1,4,20,70,5,15,0,0,2.7
2024-04-02T07:02:27Z,2024-04-02T07:10:18Z,470,36.143,-80.3073,50,Female,Black,Suburb,70,37,40,Remote,Single,NA,2,2,1,1,1,1,1,1,1,2,2,2,5,5,25,30,1,Global news,2,2,0,0,75,75,80,50,1.3
2024-04-02T07:07:40Z,2024-04-02T07:10:20Z,159,40.0178,-82.978,46,Female,White,Rural,100,88,40,In person,Partnered,5,1,1,1,1,4,1,1,1,1,1,1,2,0,30,38,95,1,Family,10,6,0,0,100,100,78,42,1.3
2024-04-02T07:00:42Z,2024-04-02T07:10:20Z,577,29.92,-95.5612,58,Male,Multiracial,Suburb,0,45,40,Remote,Single,NA,1,1,1,1,2,1,1,1,1,1,1,3,0,0,0,0,5,Hobbies,4,0,0,0,100,90,90,50,1.1
2024-04-02T07:03:16Z,2024-04-02T07:10:21Z,425,7.3782,3.9062,52,Male,Black,Urban,100,200,45,In person,Partnered,5,1,1,1,1,5,1,1,5,4,5,3,4,6,28,27,34,6,Global news,5,7,43,46,33,31,27,26,2.5
2024-04-02T07:07:23Z,2024-04-02T07:10:21Z,177,41.871,-87.6289,57,Male,White,Urban,0,90,45,In person,Partnered,5,1,1,1,1,3,1,4,2,4,2,1,0.5,4,20,25,10,0,Hobbies,4,2,0,5,100,100,50,50,2
2024-04-02T07:06:34Z,2024-04-02T07:10:23Z,229,30.7806,-86.4965,36,Male,White,Suburb,35,30,0,Do not work,Single,NA,5,3,2,1,4,1,2,1,4,2,5,5,0,0,0,0,5,Global news,2,1,0,85,0,0,0,0,2.5
2024-04-02T07:05:24Z,2024-04-02T07:10:25Z,300,45.5135,-122.5041,63,Male,White,Urban,52,26,30,In person,Single,NA,2,2,1,1,3,1,2,1,2,1,1,0.2,0,0,0,0,0,National news,2,0,1,20,64,59,54,25,1.6
2024-04-02T07:04:07Z,2024-04-02T07:10:25Z,378,41.8719,-87.6589,38,Female,Black,Urban,100,36,24,Remote,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,2,1,10,2,0,1,Hobbies,1,3,50,1,92,93,1,50,1
2024-04-02T07:08:16Z,2024-04-02T07:10:26Z,129,-34.9064,-56.1629,33,Female,White,Urban,0,15,3,Remote,Single,NA,2,2,1,1,2,1,3,2,2,2,1,5,10,50,6,70,2,Friends,3,10,5,0,70,95,95,70,1.8
2024-04-02T07:06:48Z,2024-04-02T07:10:26Z,218,33.4889,-112.2173,42,Male,White,Suburb,10,80,50,Remote,Single,NA,4,4,3,1,2,3,3,1,3,2,4,2,0,60,70,80,2,Friends,5,10,10,30,80,50,80,30,2.6
2024-04-02T07:02:03Z,2024-04-02T07:10:29Z,506,6.4474,3.3903,30,Male,Black,Suburb,71,125,40,Remote,Single,NA,3,4,4,3,4,3,4,4,4,3,5,4.3,3,47,32,48,3,Celebrities,13,11,50,69,82,68,55,53,3.6
2024-04-02T07:06:36Z,2024-04-02T07:10:33Z,236,41.9211,-87.7032,34,Male,Hispanic,Rural,34,88,45,In person,Partnered,4,2,2,1,1,2,1,1,1,2,1,1,1,0,0,0,10,1,Hobbies,3,0,11,15,80,63,62,51,1.4
2024-04-02T07:05:47Z,2024-04-02T07:10:34Z,287,32.5607,-84.8573,69,Male,White,Suburb,90,77,9,In person,Partnered,5,1,1,1,1,3,1,1,2,2,1,1,0.3,0,2,15,5,0,Hobbies,6,0,35,0,82,92,85,52,1.4
2024-04-02T07:06:54Z,2024-04-02T07:10:35Z,221,35.5891,-77.345,42,Male,White,Rural,2,200,40,In person,Partnered,5,1,1,1,1,1,1,1,1,2,1,1,2,0,3,10,85,2,Family,5,2,2,30,80,70,70,2,1.1
2024-04-02T07:08:26Z,2024-04-02T07:10:35Z,129,33.6969,-112.1658,29,Male,White,Suburb,19,89,41,In person,Dating,5,1,1,1,1,4,1,1,1,4,1,1,1.1,3,3,9,69,1,Family,6,6,30,1,89,88,88,73,1.6
2024-04-02T07:08:30Z,2024-04-02T07:10:35Z,125,42.6899,-73.733,24,Female,White,Urban,0,101,40,In person,Dating,5,2,2,3,3,4,1,3,1,4,1,5,4,3,40,20,65,3,Friends,3,8,0,35,10,90,50,40,2.4
2024-04-02T07:07:51Z,2024-04-02T07:10:36Z,165,33.8486,-84.3557,38,Female,Black,Suburb,20,49,0,Do not work,Partnered,1,4,4,2,2,4,3,4,1,3,2,3,3.1,0,30,49,25,1,National news,3,2,0,20,100,100,0,54,2.9
2024-04-02T07:02:34Z,2024-04-02T07:10:36Z,482,39.0005,-76.9712,27,Male,Black,Rural,81,119,40,Remote,Single,NA,3,4,4,3,2,2,3,5,3,4,3,1.5,4,70,90,84,1,Family,2,2,33,15,91,88,79,79,3.3
2024-04-02T07:06:37Z,2024-04-02T07:10:39Z,241,45.08,-93.0227,62,Male,White,Suburb,30,120,48,In person,Partnered,4,2,2,1,1,2,1,3,1,3,1,2,1.2,5,15,25,85,1,Family,8,12,26,7,88,90,78,70,1.7
2024-04-02T07:02:29Z,2024-04-02T07:10:39Z,490,33.9707,-84.324700000000007,32,Male,Black,Suburb,85,75,40,In person,Partnered,5,2,2,3,3,2,3,3,3,2,2,2,2,2,50,50,40,3,Global news,5,3,30,10,85,84,85,85,2.5
2024-04-02T07:07:37Z,2024-04-02T07:10:40Z,183,27.5892,-80.4005,40,Male,White,Suburb,0,28,26,Remote,Single,NA,5,4,2,1,4,1,4,1,4,1,2,2.8,1,3,0,30,2,Friends,4,2,0,0,79,90,100,79,2.7
2024-04-02T07:06:46Z,2024-04-02T07:10:40Z,234,39.0397,-77.1918,48,Female,Asian,Suburb,17,110,40,In person,Partnered,5,2,3,1,1,3,2,2,1,3,1,2,3,1,11,10,32,2,Hobbies,3,2,12,1,71,100,63,15,1.9
2024-04-02T07:03:37Z,2024-04-02T07:10:41Z,423,37.7076,-97.3637,41,Male,White,Urban,11,121,40,In person,Partnered,4,1,1,1,1,2,1,3,1,2,1,2,0.9,0,0,34,11,1,Family,3,2,11,11,88,93,83,58,1.4
2024-04-02T07:04:15Z,2024-04-02T07:10:41Z,386,29.7738,-95.406,28,Female,Black,Rural,56,125,0,Do not work,Partnered,5,1,1,1,2,4,1,2,1,3,1,2,4.1,35,10,61,72,9,Friends,4,3,8,71,64,99,0,33,1.7
2024-04-02T07:07:47Z,2024-04-02T07:10:43Z,175,42.991,-71.4891,21,Female,White,Suburb,30,100,20,In person,Single,NA,2,1,2,1,1,1,2,1,1,2,1,2,0,100,50,81,1,Friends,6,6,50,20,100,100,100,0,1.4
2024-04-02T07:02:02Z,2024-04-02T07:10:43Z,521,30.132,-81.7726,34,Male,White,Suburb,47,100,39,In person,Partnered,5,2,2,4,2,4,3,3,2,2,2,2,3.3,0,20,6,79,4,Sports,3,6,46,30,56,57,79,57,2.6
2024-04-02T07:07:57Z,2024-04-02T07:10:44Z,167,38.0271,-78.4797,27,Female,White,Urban,3,100,48,In person,Dating,5,3,3,4,2,2,2,4,1,4,2,3,1,1,100,5,85,1,Friends,10,13,59,26,85,82,77,5,2.7
2024-04-02T07:06:47Z,2024-04-02T07:10:45Z,237,39.9052,-82.9721,46,Male,White,Urban,0,7,20,Remote,Single,NA,1,1,1,1,2,1,2,1,3,1,2,0.5,7,15,55,0,1,Global news,1,3,0,20,90,85,10,65,1.4
2024-04-02T07:01:43Z,2024-04-02T07:10:45Z,542,26.2822,-80.1156,33,Male,White,Suburb,54,100,38,Remote,Partnered,5,2,2,3,2,4,3,3,2,2,2,2,2.8,0,23,42,71,4,Global news,5,3,54,19,61,56,72,66,2.5
2024-04-02T07:08:05Z,2024-04-02T07:10:45Z,159,40.7687,-89.6024,42,Female,White,Urban,0,106,37,In person,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,2.5,0,0,0,100,2,Local news,2,6,30,11,100,100,82,0,1
2024-04-02T07:06:24Z,2024-04-02T07:10:46Z,262,40.009,-76.3631,48,Female,Black,Urban,18,35,40,In person,Partnered,5,1,1,1,1,1,1,3,1,3,2,3,2,5,18,7,6,0,Celebrities,6,4,2,0,100,100,100,74,1.5
2024-04-02T07:07:18Z,2024-04-02T07:10:47Z,208,40.8462,-74.7056,46,Male,Hispanic,Suburb,5,75,38,In person,Partnered,4,3,1,1,1,4,2,3,3,2,1,3,1,2,25,35,30,2,Celebrities,5,5,0,20,100,90,60,70,2.1
2024-04-02T07:08:30Z,2024-04-02T07:10:47Z,137,44.0969,-70.1863,20,Female,White,Suburb,11,200,4,In person,Dating,5,2,3,3,2,2,1,2,1,2,1,2,1.4,1,100,26,96,6,Friends,6,9,55,77,97,77,67,70,1.9
2024-04-02T07:08:29Z,2024-04-02T07:10:48Z,138,38.0936,-84.5009,59,Female,White,Urban,0,41,40,Remote,Single,NA,1,1,1,1,1,1,1,1,1,1,1,4,4,5,1,100,1,Family,2,6,0,0,100,50,1,1,1
2024-04-02T07:03:42Z,2024-04-02T07:10:48Z,426,35.0837,-80.6646,43,Female,White,Suburb,91,65,24,In person,Partnered,5,4,4,2,1,4,1,1,2,1,1,2,4,2,8,30,80,0,Friends,8,2,80,40,81,71,71,72,2.1
2024-04-02T07:04:33Z,2024-04-02T07:10:48Z,375,37.4871,-80.1704,52,Female,White,Rural,71,122,10,Remote,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,0.8,1,10,24,100,0,Local news,8,4,41,72,91,91,87,58,1
2024-04-02T07:08:31Z,2024-04-02T07:10:49Z,137,37.045,-76.4067,27,Female,Black,Rural,84,15,41,Remote,Partnered,5,3,2,4,2,2,4,3,2,3,3,3,5,4,5,17,48,4,Work,4,9,43,33,25,32,35,22,2.8
2024-04-02T07:05:17Z,2024-04-02T07:10:53Z,336,39.0469,-77.4903,27,Male,White,Urban,61,112,35,Remote,Single,NA,4,2,3,4,4,5,2,3,2,3,3,4,5,19,31,29,6,Global news,2,3,42,34,42,44,56,59,3.2
2024-04-02T07:07:58Z,2024-04-02T07:10:55Z,177,45.5472,-122.6417,34,Female,Asian,Urban,3,125,40,Remote,Dating,4,2,1,2,2,3,3,4,3,4,3,3,2.5,1,15,30,50,1,Friends,4,6,4,15,80,90,90,50,2.7
2024-04-02T07:06:19Z,2024-04-02T07:10:56Z,277,41.5099,-71.7365,42,Male,White,Rural,11,200,40,Remote,Partnered,4,1,1,1,1,3,1,1,3,2,4,1,1,1,100,50,94,2,Friends,15,10,0,10,100,100,100,100,1.8
2024-04-02T07:06:12Z,2024-04-02T07:10:57Z,284,42.0003,-88.1422,25,Male,Black,Urban,41,90,44,In person,Dating,4,1,1,2,1,2,2,3,1,2,2,2,4,6,14,28,54,3,National news,11,10,13,8,71,52,38,57,1.7
2024-04-02T07:06:54Z,2024-04-02T07:10:57Z,242,41.4038,-95.0137,68,Female,White,Rural,71,18,24,In person,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1,1,8,14,100,1,National news,4,4,7,30,81,75,64,62,1
2024-04-02T07:07:27Z,2024-04-02T07:10:58Z,210,42.5231,-96.396,33,Female,White,Urban,0,79,40,In person,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,2,1,10,20,100,1,Family,2,0,1,80,100,1,75,1,1
2024-04-02T07:06:21Z,2024-04-02T07:10:59Z,278,34.074,-118.2611,34,Female,White,Urban,10,96,40,Remote,Partnered,2,4,4,4,2,2,1,2,1,2,1,2,2.5,2,25,35,90,5,Hobbies,5,8,1,40,60,70,95,50,2.3
2024-04-02T07:08:01Z,2024-04-02T07:11:00Z,179,43.5784,-116.2179,38,Female,White,Suburb,65,145,45,In person,Partnered,5,2,2,2,1,2,1,3,1,2,1,2,2,1,20,20,85,1,Friends,2,4,0,65,60,50,70,30,1.7
2024-04-02T07:06:06Z,2024-04-02T07:11:02Z,295,35.2952,-96.9591,69,Male,White,Rural,71,91,18,Remote,Partnered,4,2,2,1,1,1,1,1,1,2,2,2,1,0,0,0,82,0,Local news,4,3,82,20,39,48,48,0,1.4
2024-04-02T07:03:42Z,2024-04-02T07:11:05Z,443,40.763,-73.9926,30,Female,White,Urban,2,60,40,Remote,Single,NA,2,2,4,2,4,3,4,2,4,2,3,0.2,0,21,26,90,0,Friends,2,5,3,28,72,80,31,11,2.9
2024-04-02T07:07:47Z,2024-04-02T07:11:05Z,197,41.6616,-70.9218,34,Male,White,Suburb,10,150,55,Remote,Partnered,2,4,4,2,2,2,3,2,2,3,1,3,3,3,60,82,91,3,Family,6,8,61,90,43,68,37,32,2.5
2024-04-02T07:07:04Z,2024-04-02T07:11:06Z,242,42.4532,-71.1428,28,Female,White,Urban,0,60,0,Do not work,Partnered,5,4,3,2,1,3,4,2,2,2,1,4,1,1,14,20,10,1,Hobbies,2,2,0,50,100,95,0,0,2.4
2024-04-02T07:08:51Z,2024-04-02T07:11:07Z,135,36.0229,-78.9464,29,Female,Hispanic,Suburb,100,155,25,Remote,Partnered,5,3,4,2,1,2,4,1,3,1,1,3,5,2,42,78,11,5,Celebrities,4,4,0,35,94,60,84,79,2.2
2024-04-02T07:00:55Z,2024-04-02T07:11:08Z,612,34.2666,-118.7643,49,Male,Asian,Suburb,80,99,40,In person,Partnered,4,1,1,1,1,2,2,3,2,3,2,3,2,2,10,70,50,1,Family,10,10,50,10,70,80,70,70,1.8
2024-04-02T07:08:34Z,2024-04-02T07:11:08Z,153,45.6652,-122.5215,36,Female,Multiracial,Suburb,10,95,40,Remote,Partnered,5,4,4,5,2,4,2,5,2,5,1,5,2,1,20,25,70,3,Family,2,0,1,85,60,50,90,50,3.4
2024-04-02T07:06:35Z,2024-04-02T07:11:09Z,274,45.7206,-123.9057,65,Male,White,Rural,3,32,0,Do not work,Single,NA,1,1,1,1,2,1,2,1,2,2,1,0.5,0,1,4,49,0,Hobbies,8,10,1,0,76,76,0,0,1.4
2024-04-02T07:06:20Z,2024-04-02T07:11:10Z,289,42.0681,-72.6256,65,Female,White,Suburb,66,21,0,Do not work,Single,NA,2,2,1,3,4,2,3,4,3,2,3,2.6,1,4,22,100,0,Friends,8,4,0,3,91,86,0,50,2.6
2024-04-02T07:06:37Z,2024-04-02T07:11:11Z,274,33.2908,-96.9905,56,Female,White,Suburb,1,72,25,Remote,Partnered,5,3,3,1,2,2,4,3,1,3,2,2,0.6,0,0,0,81,1,Family,9,4,1,29,71,49,50,1,2.4
2024-04-02T07:05:11Z,2024-04-02T07:11:12Z,361,29.7173,-95.6296,51,Male,Hispanic,Suburb,86,57,35,In person,Single,NA,1,2,2,1,2,1,3,1,2,1,1,2,2,35,35,46,2,Family,15,8,10,41,100,100,73,44,1.6
2024-04-02T07:01:06Z,2024-04-02T07:11:13Z,607,40.0788,-80.9794,41,Female,White,Rural,55,42,40,In person,Partnered,4,2,1,1,1,4,1,3,1,3,1,1,0.2,8,2,1,1,2,Local news,1,0,1,56,32,42,22,24,1.8
2024-04-02T07:08:21Z,2024-04-02T07:11:15Z,173,39.1589,-75.5878,43,Female,Hispanic,Suburb,0,95,44,Remote,Single,NA,1,1,1,1,4,3,2,1,2,1,4,1.6,3,40,33,40,1,Global news,7,1,10,39,94,90,97,74,1.7
2024-04-02T07:07:40Z,2024-04-02T07:11:15Z,214,25.7851,-80.1564,60,Male,White,Urban,50,141,30,Remote,Partnered,5,4,4,3,3,3,2,3,2,3,2,4,2,0,1,1,50,5,Hobbies,3,4,1,75,1,24,60,60,2.9
2024-04-02T07:01:12Z,2024-04-02T07:11:18Z,606,34.195,-118.445,28,Female,Multiracial,Urban,15,85,40,In person,Dating,4,2,3,2,1,3,1,2,2,2,1,2,3,0,30,20,80,3,Hobbies,3,1,0,40,90,50,70,44,1.9
2024-04-02T07:06:41Z,2024-04-02T07:11:25Z,284,40.2104,-74.8278,41,Male,White,Suburb,3,67,45,Remote,Partnered,4,2,2,2,2,2,2,2,2,2,2,2,0.5,14,25,52,81,1,Hobbies,5,2,7,13,68,65,63,24,2
2024-04-02T07:07:43Z,2024-04-02T07:11:26Z,223,43.6339,-116.2942,58,Female,White,Suburb,60,58,0,Do not work,Partnered,5,4,1,2,1,2,2,2,2,3,2,2,1,2,8,60,90,1,Friends,6,4,0,70,90,71,0,50,2.1
2024-04-02T07:04:01Z,2024-04-02T07:11:27Z,446,32.7797,-96.8022,23,Male,White,Suburb,70,120,40,In person,Partnered,4,1,1,1,1,2,1,1,1,2,2,1,3,2,5,20,80,6,Global news,5,6,51,36,83,86,84,80,1.3
